item,itemLabel,startDate,endDate,sourceDate,psid
Q307237,Abdul Halim Khaddam,1984-03-11,2005-02-09,,Q307237-44787b0b-4f4a-bbb4-efa6-40f8a9877c64
Q8075029,Zuhair Masharqa,1984-03-11,2005-02-21,2022-09-15,Q8075029-0893393F-D0B6-45D4-B6DD-F57B4A44196D
Q713715,Farouk al-Sharaa,2006-02-21,2014-07-19,2022-09-15,Q713715-BDE1FAA0-7381-45D2-9A93-4F4B6E9A3368
Q686595,Najah al-Attar,2006-03-23,,2022-09-15,Q686595-8D0C7FBB-4463-41E9-B0A6-031E271760D1
