who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
44024433,Ministry of Culture (Syria),Minister of Culture,2020-08-30,,Muhammad al-Ahmad,Muhammad al-Ahmad,,,0
44024433,,,2012-06-23,2014-08-27,Q3430000,Riad Ismat,Issam Khalil,Issam Khalil,1
